1,50,986.690,454.540,40.330,107.170,0.330843,-1,-1,-1
1,49,503.960,451.000,46.260,103.530,0.348988,-1,-1,-1
1,48,805.230,471.350,35.860,76.210,0.539991,-1,-1,-1
1,47,532.480,456.990,42.230,106.810,0.329602,-1,-1,-1
1,46,964.860,450.290,51.060,115.520,0.501402,-1,-1,-1
1,45,862.860,470.830,36.660,74.860,0.506884,-1,-1,-1
1,44,963.480,458.410,73.230,128.120,0.624556,-1,-1,-1
1,43,817.680,473.480,32.340,76.870,0.677137,-1,-1,-1
1,42,658.180,457.650,74.060,154.110,0.777903,-1,-1,-1
1,41,1434.080,425.580,168.790,349.950,0.905840,-1,-1,-1
1,40,420.420,443.250,135.520,277.090,0.916066,-1,-1,-1
1,39,578.530,440.140,101.800,273.280,0.923959,-1,-1,-1
1,38,1334.170,426.230,164.440,350.980,0.939958,-1,-1,-1
1,37,795.140,459.910,28.820,61.640,0.306097,-1,-1,-1
1,36,955.590,451.840,34.850,82.660,0.312929,-1,-1,-1
1,35,1282.810,433.010,36.620,110.780,0.317177,-1,-1,-1
1,34,1012.670,454.580,45.910,115.190,0.317946,-1,-1,-1
1,33,1704.570,440.420,85.530,144.640,0.329507,-1,-1,-1
1,32,663.310,450.470,38.750,103.470,0.333150,-1,-1,-1
1,31,616.000,446.160,65.270,189.900,0.347858,-1,-1,-1
1,30,497.080,464.170,59.700,185.180,0.355129,-1,-1,-1
1,29,1354.330,418.450,63.530,163.740,0.364215,-1,-1,-1
1,28,1004.620,450.630,35.570,84.830,0.379125,-1,-1,-1
1,27,1052.510,442.440,34.170,79.690,0.386802,-1,-1,-1
1,26,958.750,457.400,39.070,101.180,0.390330,-1,-1,-1
1,25,1292.750,426.640,44.300,116.360,0.399252,-1,-1,-1
1,24,412.150,451.820,82.030,170.860,0.425099,-1,-1,-1
1,23,520.890,457.060,32.600,87.710,0.435407,-1,-1,-1
1,22,1065.280,443.150,35.340,90.690,0.447903,-1,-1,-1
1,21,938.700,439.780,31.720,79.900,0.451138,-1,-1,-1
1,20,1360.340,422.010,50.690,120.340,0.474571,-1,-1,-1
1,19,579.330,445.810,44.600,120.550,0.489053,-1,-1,-1
1,18,576.660,453.190,36.160,93.500,0.496890,-1,-1,-1
1,17,801.980,465.060,30.200,71.190,0.510185,-1,-1,-1
1,16,1018.750,448.160,38.020,91.930,0.526224,-1,-1,-1
1,15,1047.080,467.460,56.090,123.690,0.539583,-1,-1,-1
1,14,829.850,467.970,31.860,79.260,0.550988,-1,-1,-1
1,13,1866.810,393.460,53.190,259.270,0.559722,-1,-1,-1
1,12,852.150,467.750,37.210,80.240,0.561246,-1,-1,-1
1,11,1301.230,414.260,51.210,130.280,0.613849,-1,-1,-1
1,10,1101.700,448.900,35.910,93.990,0.616035,-1,-1,-1
1,9,636.940,461.170,56.350,148.760,0.618986,-1,-1,-1
1,8,1826.910,444.380,93.000,214.040,0.620234,-1,-1,-1
1,7,542.010,456.260,37.970,92.780,0.674341,-1,-1,-1
1,6,695.260,464.190,41.200,97.020,0.699591,-1,-1,-1
1,5,1062.220,460.770,70.070,135.110,0.728574,-1,-1,-1
1,4,1252.190,438.450,44.130,105.140,0.783861,-1,-1,-1
1,3,691.580,468.160,42.310,133.510,0.804049,-1,-1,-1
1,2,638.860,453.610,76.480,186.840,0.822031,-1,-1,-1
1,1,729.110,461.230,36.850,103.930,0.884144,-1,-1,-1
2,52,418.660,465.760,54.930,114.900,0.341822,-1,-1,-1
2,51,1367.450,420.300,36.380,76.250,0.413095,-1,-1,-1
2,50,969.690,451.860,52.740,103.870,0.552528,-1,-1,-1
2,49,505.350,451.850,44.400,105.170,0.410745,-1,-1,-1
2,48,801.660,470.110,34.970,75.190,0.518515,-1,-1,-1
2,47,1108.360,445.030,30.820,80.770,0.399580,-1,-1,-1
2,46,967.710,493.040,75.540,96.420,0.377876,-1,-1,-1
2,45,863.240,470.690,36.660,74.220,0.531514,-1,-1,-1
2,44,964.160,457.850,67.230,129.000,0.521954,-1,-1,-1
2,43,809.090,475.550,36.180,75.780,0.619974,-1,-1,-1
2,42,640.590,464.100,44.220,121.070,0.472258,-1,-1,-1
2,41,1433.950,433.570,178.560,347.150,0.903151,-1,-1,-1
2,40,420.890,440.590,135.540,279.850,0.913393,-1,-1,-1
2,39,579.400,440.050,100.070,272.350,0.921027,-1,-1,-1
2,38,1340.320,425.750,156.660,350.000,0.926210,-1,-1,-1
2,37,797.790,464.710,29.940,68.270,0.450093,-1,-1,-1
2,36,949.950,454.400,33.000,80.430,0.336904,-1,-1,-1
2,35,706.660,465.110,31.310,90.020,0.497163,-1,-1,-1
2,34,1013.290,467.800,44.430,97.890,0.238796,-1,-1,-1
2,33,1681.260,414.320,107.920,174.380,0.330313,-1,-1,-1
2,32,663.420,449.920,38.630,96.880,0.316295,-1,-1,-1
2,31,615.150,445.830,66.850,189.000,0.390638,-1,-1,-1
2,30,500.740,466.080,58.210,177.750,0.345113,-1,-1,-1
2,29,1357.970,422.520,66.660,181.470,0.295650,-1,-1,-1
2,28,1008.430,453.310,34.290,77.330,0.435112,-1,-1,-1
2,27,1050.500,441.800,40.640,90.100,0.434693,-1,-1,-1
2,26,878.540,466.840,29.880,75.660,0.345449,-1,-1,-1
2,25,1286.630,415.540,54.410,127.080,0.580243,-1,-1,-1
2,24,413.450,462.830,78.700,160.090,0.543285,-1,-1,-1
2,23,523.250,458.070,33.840,90.880,0.485203,-1,-1,-1
2,22,1069.150,441.210,30.750,78.190,0.432129,-1,-1,-1
2,21,938.780,441.350,33.950,78.050,0.434724,-1,-1,-1
2,20,1370.090,421.470,48.400,117.680,0.366796,-1,-1,-1
2,19,580.160,448.020,43.860,125.700,0.486116,-1,-1,-1
