1,48,983.830,449.170,44.040,95.650,0.434309,-1,-1,-1
1,47,1088.020,448.660,45.500,116.740,0.517533,-1,-1,-1
1,46,805.720,475.250,38.060,75.030,0.644630,-1,-1,-1
1,45,692.190,470.260,45.120,96.780,0.700440,-1,-1,-1
1,44,862.800,465.340,45.830,78.120,0.386378,-1,-1,-1
1,43,1299.570,428.650,45.800,112.980,0.425067,-1,-1,-1
1,42,957.660,489.370,80.310,101.940,0.524523,-1,-1,-1
1,41,535.350,458.970,38.990,95.370,0.565440,-1,-1,-1
1,40,815.420,472.490,36.920,74.010,0.604398,-1,-1,-1
1,39,919.080,443.070,66.110,140.540,0.639486,-1,-1,-1
1,38,1251.150,445.690,40.750,98.620,0.851065,-1,-1,-1
1,37,419.610,443.060,139.330,277.770,0.935236,-1,-1,-1
1,36,1418.160,428.290,189.450,342.550,0.937954,-1,-1,-1
1,35,577.240,442.080,103.010,266.400,0.939545,-1,-1,-1
1,34,1334.360,424.160,178.060,358.480,0.951254,-1,-1,-1
1,33,953.230,441.140,40.370,89.330,0.311758,-1,-1,-1
1,32,580.090,447.930,32.580,77.020,0.343257,-1,-1,-1
1,31,882.710,443.820,29.160,58.030,0.352229,-1,-1,-1
1,30,1055.930,436.320,32.090,86.140,0.362098,-1,-1,-1
1,29,654.010,451.160,32.290,74.140,0.376362,-1,-1,-1
1,28,920.920,458.550,98.960,129.620,0.386352,-1,-1,-1
1,27,660.230,461.250,43.690,91.240,0.386877,-1,-1,-1
1,26,1717.490,431.520,76.010,151.670,0.394730,-1,-1,-1
1,25,581.960,448.530,45.020,117.430,0.410912,-1,-1,-1
1,24,798.060,469.810,29.330,56.320,0.417672,-1,-1,-1
1,23,1069.390,441.240,30.610,85.150,0.435103,-1,-1,-1
1,22,508.300,457.440,46.970,97.020,0.435186,-1,-1,-1
1,21,632.980,456.880,57.630,138.430,0.438330,-1,-1,-1
1,20,1364.310,426.930,50.200,140.870,0.443633,-1,-1,-1
1,19,646.130,463.150,35.610,85.220,0.449623,-1,-1,-1
1,18,801.790,472.460,33.790,64.500,0.471055,-1,-1,-1
1,17,661.460,450.730,31.700,69.020,0.477684,-1,-1,-1
1,16,708.800,451.560,30.160,64.000,0.494388,-1,-1,-1
