1,1,1335.840,420.124,173.399,364.358,0.880728,-1,-1,-1
1,2,581.622,440.775,92.705,271.999,0.860514,-1,-1,-1
1,3,1430.535,432.001,174.505,339.963,0.824847,-1,-1,-1
1,4,438.158,443.753,123.485,282.353,0.800788,-1,-1,-1
1,5,727.816,454.087,42.549,115.406,0.798610,-1,-1,-1
2,1,1340.641,422.343,178.672,367.415,0.909851,-1,-1,-1
2,2,581.930,441.631,94.223,271.324,0.860424,-1,-1,-1
2,3,1440.633,432.477,166.043,337.717,0.794657,-1,-1,-1
2,4,436.814,441.932,124.028,283.437,0.803570,-1,-1,-1
2,5,727.798,453.581,42.537,116.163,0.766855,-1,-1,-1
3,1,1343.841,420.315,186.798,375.259,0.897719,-1,-1,-1
3,2,581.412,442.353,94.782,268.877,0.847421,-1,-1,-1
3,3,1446.848,428.356,166.204,346.187,0.803313,-1,-1,-1
3,4,429.869,440.602,132.322,284.773,0.768796,-1,-1,-1
3,5,727.912,454.012,43.034,115.304,0.775344,-1,-1,-1
4,1,1348.960,417.679,187.391,380.045,0.878127,-1,-1,-1
4,2,581.138,442.750,95.677,267.401,0.845361,-1,-1,-1
4,3,1454.208,424.305,159.261,351.892,0.788749,-1,-1,-1
4,4,432.685,440.475,132.367,285.700,0.785422,-1,-1,-1
4,5,728.587,453.572,42.217,115.903,0.714587,-1,-1,-1
5,1,1350.708,417.039,188.077,381.559,0.901122,-1,-1,-1
5,2,581.279,442.937,95.439,266.987,0.860311,-1,-1,-1
5,3,1475.520,426.082,134.315,348.927,0.744468,-1,-1,-1
5,4,434.312,440.316,134.079,285.098,0.808969,-1,-1,-1
5,5,729.158,454.979,41.422,114.378,0.691320,-1,-1,-1
6,1,1353.900,415.906,186.618,384.077,0.892541,-1,-1,-1
6,2,581.304,443.194,95.580,265.948,0.859271,-1,-1,-1
6,3,1480.040,424.349,127.990,350.537,0.802233,-1,-1,-1
6,4,431.658,439.462,138.302,287.049,0.794115,-1,-1,-1
6,5,729.145,453.402,41.318,115.425,0.738710,-1,-1,-1
7,1,1364.608,412.242,174.099,392.411,0.889611,-1,-1,-1
7,2,581.293,442.378,95.924,266.714,0.856437,-1,-1,-1
7,3,1492.595,424.662,116.081,349.496,0.775645,-1,-1,-1
7,4,433.999,443.068,136.178,283.349,0.820001,-1,-1,-1
7,5,730.122,455.877,39.635,114.187,0.707819,-1,-1,-1
8,1,1386.742,411.485,153.185,397.116,0.855191,-1,-1,-1
8,2,580.636,441.234,96.720,268.260,0.853250,-1,-1,-1
8,3,1507.356,425.411,101.526,350.604,0.764291,-1,-1,-1
8,4,431.586,441.671,141.668,286.241,0.833035,-1,-1,-1
8,5,729.691,453.983,41.215,118.353,0.750163,-1,-1,-1
9,1,1400.736,408.892,140.224,397.985,0.837084,-1,-1,-1
9,2,580.907,440.961,96.720,268.605,0.858539,-1,-1,-1
9,3,1501.530,419.947,109.031,354.892,0.788168,-1,-1,-1
9,4,431.644,442.753,143.294,284.967,0.823154,-1,-1,-1
